id,dataset,complexity,category,entity_types,score,corrupted_q,original_q
SlideVQA_0661,SlideVQA,C1,Layout,document_position_information,-213,"On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom right, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0670,SlideVQA,C1,Layout,document_position_information,-213,"On the slide with the text Detecting Copy Number Variants on the far right and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0747,SlideVQA,C1,Layout,document_position_information,-219,"On the slide with the text Detecting Copy Number Variants on the Left Section and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0734,SlideVQA,C1,Layout,spatial_information,-225,"On the slide titled PRODUCTION SHARE OF HORTICULTURAL CROPS, in the pie chart on the surface, what is the title attributed to the smallest percentage in the surface?","On the slide titled PRODUCTION SHARE OF HORTICULTURAL CROPS, in the pie chart on the diagram, what is the title attributed to the smallest percentage in the diagram?"
SlideVQA_0708,SlideVQA,C1,Layout,document_position_information,-227,"On the slide with the text Detecting Copy Number Variants on the top and a graph at the respective sections, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0687,SlideVQA,C1,Layout,spatial_information,-259,"On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the slide, what is the difference in millions between Men and Children in 2007?","On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?"
SlideVQA_0712,SlideVQA,C1,Layout,spatial_information,-285,"On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the partially visible side of the slide, what is the difference in millions between Men and Children in 2007?","On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?"
SlideVQA_0656,SlideVQA,C1,Layout,spatial_information,-287,"On the slide that has the text Breakdown of US Golf Population written across the partially visible, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?","On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?"
BDocs_0486,BDocs,C1,Layout,spatial_information,-2332,"What is the bottom of Flight?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is Flight From?""
Corrupted question: ""What is Flight bottom?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['bottom']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1975 the first year mentioned in the x axis?""

Original: ""Which company had",What is Flight From?
BDocs_0518,BDocs,C2,Element,person_name|document_element_type,-26,Who wrote this paychecks?,Who wrote this Memorandum?
BDocs_0004,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the table and Suite 742?,What is the Remarks and footers?
BDocs_0385,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the image and third row?,What is the Remarks and footers?
BDocs_0400,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the image and first row?,What is the Remarks and footers?
BDocs_0447,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the text and beginning?,What is the Remarks and footers?
BDocs_0458,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the table and beginning?,What is the Remarks and footers?
BDocs_0589,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the data and header row?,What is the Remarks and footers?
BDocs_0635,BDocs,C2,Element,document_element_type|document_position_information,-32,What is the header and queries?,What is the Remarks and footers?
BDocs_0390,BDocs,C2,Element,document_element_type|document_position_information,-34,What is the image and second row?,What is the Remarks and footers?
BDocs_0406,BDocs,C2,Element,document_element_type|document_position_information,-34,What is the third item and image?,What is the Remarks and footers?
BDocs_0624,BDocs,C2,Element,document_element_type|document_position_information,-34,What is the second highest query?,What is the Remarks and footers?
BDocs_0002,BDocs,C2,Element,document_element_type|document_position_information,-36,What is the Content and Suite 742?,What is the Remarks and footers?
BDocs_0078,BDocs,C2,Element,measure_unit|document_element_type,-37,What is the blood cell count noted?,what is the amount of quotation ?
BDocs_0029,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the Remarks and header row?,What is the Remarks and footers?
BDocs_0153,BDocs,C2,Element,time_information|document_element_type,-38,Is morning the date of the COPY?,when is the letter dated ?
BDocs_0358,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the Content and header row?,What is the Remarks and footers?
BDocs_0414,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the summary and header row?,What is the Remarks and footers?
BDocs_0429,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the Remarks and footer row?,What is the Remarks and footers?
BDocs_0562,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the Content and outer edge?,What is the Remarks and footers?
BDocs_0572,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the Content and first item?,What is the Remarks and footers?
BDocs_0597,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the summary and header row?,What is the Remarks and footers?
BDocs_0630,BDocs,C2,Element,document_element_type|document_position_information,-38,What is the queries and header row?,What is the Remarks and footers?
BDocs_0428,BDocs,C2,Element,document_element_type|person_name,-39,What is the modification of the sender?,what is the designation of Nell Doyle ?
BDocs_0461,BDocs,C2,Element,document_element_type|person_name,-39,What is the modification of me?,what is the designation of Nell Doyle ?
BDocs_0462,BDocs,C2,Element,document_element_type|person_name,-39,What is the designation of Dr. Shank?,what is the designation of Nell Doyle ?
BDocs_0571,BDocs,C2,Element,document_element_type|document_position_information,-40,What is the Remarks and second item?,What is the Remarks and footers?
BDocs_0647,BDocs,C2,Element,document_element_type|document_position_information,-40,What are the queries and first item?,What is the Remarks and footers?
BDocs_0080,BDocs,C2,Element,measure_unit|document_element_type,-41,What is the blood cell count summary?,what is the amount of quotation ?
BDocs_0443,BDocs,C2,Element,document_element_type|document_position_information,-42,What is the inventory and header row?,What is the Remarks and footers?
BDocs_0061,BDocs,C2,Element,measure_unit|document_element_type,-49,What is the blood cell count of the text?,what is the amount of quotation ?
SlideVQA_0321,SlideVQA,C2,Element,percentage|document_element_type,-54,What percent of people choose key findings for text?,What percent of people choose full sentences for text?
SlideVQA_0426,SlideVQA,C2,Element,percentage|document_element_type,-54,What percent of people choose content for text?,What percent of people choose full sentences for text?
SlideVQA_0437,SlideVQA,C2,Element,percentage|document_element_type,-54,What percent of people choose comments for text?,What percent of people choose full sentences for text?
SlideVQA_0575,SlideVQA,C2,Element,document_element_type|company_name,-55,Which Retrieval Effectiveness are shown for org?,Which Attributes are shown for Analytics?
BDocs_0451,BDocs,C2,Element,document_element_type|person_name,-55,What is the designation of Dr. Robert E. Shank?,what is the designation of Nell Doyle ?
BDocs_0369,BDocs,C2,Element,document_element_type|document_position_information,-58,What is the branding and header row used for?,What is the Remarks and footers?
SlideVQA_0016,SlideVQA,C2,Element,document_element_type|person_name,-62,How many Samples are there for Task Name ted?,How many Short Answer items are there for Task Name WB Hickok?
SlideVQA_0143,SlideVQA,C2,Element,document_element_type|person_name,-62,How many Samples are there for Task Name students?,How many Short Answer items are there for Task Name WB Hickok?
SlideVQA_0689,SlideVQA,C2,Element,document_element_type|event,-64,Who executes all your HTML tags during every learning process?,Who executes all your unit test code during every major release?
SlideVQA_0733,SlideVQA,C2,Element,document_element_type|event,-64,Who executes all your HTML tags during every major release?,Who executes all your unit test code during every major release?
